filename,x0,y0,x1,y1,x2,y2,x3,y3
GBR_RB42_b668aada-12a8-4a3b-bffe-d6eccc47d900-6d841e14-8725-4b68-8346-944761c92f5e.jpg, 47, 10, 1386, 10, 1430, 862, 19, 875
GBR_RB50_c68273be-bb03-4b60-95b9-82b33a4211c5-d1c14ea4-63f1-48d3-b903-4d0ced2d83ce.jpg, 66, 20, 1282, 47, 1284, 803, 60, 810
GBR_RB45_ab5f88b1-db16-452e-bd89-fa64ee9ccf42-e82aedcb-d646-46b8-98d0-d695a22864b1.jpg, -26, 50, 1329, 68, 1353, 909, -22, 937
GBR_P17_4df507bf-ea7e-4207-b906-35a5f8ecd450-d495d4e5-cef7-4303-9b95-5af09534bd06.jpg, 65, 32, 1266, 19, 1309, 838, 76, 886
GBR_RB30_4380d435-97a1-4d70-9f83-ca92973ab1a1-67ca525a-b63e-4f75-91a7-125faf3f273b.jpg, -176, -16, 1313, -22, 1318, 916, -151, 964
GBR_P7_3f81b14c-f9dc-47fd-bcaf-b515f66ca047-d26141bf-c530-448e-a3af-e76f92e14f23.jpg, 34, 67, 1267, 64, 1300, 918, 20, 931
GBR_RB45_5798ded4-35c3-4b47-96f5-ab0b9678f053-c1c329c6-bfd7-4b5d-8cb5-1a0789293a42.jpg, 30, 24, 812, 38, 818, 531, 17, 534
GBR_P17_989b24a4-98d2-4f9b-b0ec-f5c124f5cfb0-77e6d0b1-060d-459e-864a-ffa60a899ff1.jpg, 43, 54, 1219, 89, 1254, 886, -9, 910
RUS_P4_42ccad40-6a5d-41f1-bb45-1ed0bcffeeaf-196de175-fb1e-41d8-90d7-87207bfa30e3.jpg, 10, 18, 1248, 72, 1270, 891, -8, 900
GBR_RB42_07afc3b6-e4a8-436e-9305-aff780a702c3-02cdf21e-c8f2-4301-9bee-1d3739c6a8eb.jpg, -10, -6, 1416, 4, 1459, 894, -15, 914
GBR_P17_d656dd60-e909-425c-b2aa-67627bb19078-ec78e8ec-3b66-476d-80f3-ad395cef5461.jpg, 22, 49, 1258, 50, 1278, 891, 41, 871
BEL_I13_75962bb8-c347-48fd-84f9-00701a4de580-cce47248-1702-4ffe-bd41-928e626e452b.jpg, 39, 50, 797, 43, 822, 527, 30, 537
NLD_I7_7ee8deda-8b77-4d2e-90b4-8440c1c4f110-a35d5551-d3e8-4096-9f5b-edd99ee4a372.jpg, 64, 191, 1109, 192, 1143, 857, 46, 882
GBR_RB10_84aa3c5f-eed7-4530-9154-3bb30c8f7e44-24ec7c1c-d0a7-48f7-a583-19da7170ffee.jpg, 47, 45, 1233, 86, 1251, 826, -8, 812
IRL_RB7_2a516793-9255-4a2c-ad7c-33cdd8c45266-33b8f0aa-9cf4-4f87-b433-1f5f0955cf48.jpg, 29, 50, 1397, 52, 1364, 913, 43, 885
GBR_P17_8261a0d6-1ca2-4b2b-aba0-9d59cc0d70a8-6e30c2f5-cf55-4e2c-b430-8d2308e645cf.jpg, 12, 103, 1147, 61, 1222, 852, -19, 905
GBR_RB30_410cbe45-a1b2-446f-a1a7-3fececb14a33-673097c5-376d-48f3-9f84-76b6f0e15ccf.jpg, -33, 2, 1343, -15, 1332, 870, -47, 862
GBR_P17_2d15b6b5-6087-4fc5-85a7-3c5f5bde12da-3bf56498-7928-45e1-b821-16ef09f7ae38.jpg, 0, 83, 1137, 67, 1223, 858, -41, 920
IRL_RB7_392bb7c5-73e3-4889-9d54-5ce7131ca865-4d170ce5-d571-4fe8-b28a-7acbf6c32cf3.jpg, 113, 67, 1362, 61, 1396, 866, 92, 864
FRA_P3_575b749e-1d29-43ad-ac9a-c44599f217cd-006a1f88-6c7e-45af-86f2-c6ee7d801e01.jpg, -7, -8, 1307, -24, 1285, 889, 30, 897
GBR_RB46_68c9d1dd-c005-44f7-b97d-aaff9ca9dcf0-b2c44d04-92ee-42ca-adaa-15ca02eada15.jpg, -42, 27, 1346, 14, 1447, 917, -69, 938
GBR_P17_36825571-f8ce-45c9-bc3b-add25f6151b0-d54322d6-05b5-49fe-9b94-30aa6f03ff5e.jpg, 21, 31, 1216, 70, 1231, 860, 53, 856
GBR_P17_7048b077-fb0f-4565-978a-6160a73ad6be-e18e1f1b-7c22-435c-9633-faf82e0dcdca.jpg, 15, 24, 1272, 55, 1274, 888, 29, 892
GBR_RB42_02e12b43-7b0c-47c6-b1ee-4682f450f191-1477d1d4-db4a-4e20-9c2a-ae7e19322a22.jpg, 70, 14, 1424, 21, 1445, 907, 49, 893
GBR_RB49_d4e7cd46-7c95-450e-a297-5d0f06c218f3-25c15383-d2bc-44ce-a88d-0e59263a55fe.jpg, 6, -17, 1417, -17, 1408, 887, 7, 859
FRA_P3_5ff94ef8-8f52-4881-a08b-41a8f0909b95-466b7803-3281-4b4f-b4d5-a371081e2275.jpg, 68, 43, 1255, 61, 1315, 904, -1, 903
GBR_P17_80621d5f-eab2-46e2-a91f-3bae50c5fff9-3ba3cc12-b926-4c3b-a847-8385b69a1f7a.jpg, 21, 46, 1278, 39, 1278, 882, 14, 895
GBR_RB30_a87579f8-0cb0-41bf-b329-8ed70b9f70c4-d4d25396-a202-4a86-87e6-4fd287d74290.jpg, 22, 30, 1403, 27, 1443, 893, 0, 918
GBR_RB10_6219c5d1-ee87-494d-a9fd-18dcd58869df-bfe56a95-1290-4b6c-a462-23167dfe9d21.jpg, -125, -24, 1350, -6, 1332, 911, -147, 919
GRC_P8_7dae178f-099d-443a-9735-60d9777a5865-313b52a0-9111-4041-b1cf-4e3124b093b3.jpg, 24, -9, 1293, 14, 1251, 870, 37, 860
GBR_P7_0f02525d-643c-4008-b4d4-4df037ea29dd-13eb3be9-364f-4922-8dc9-a6e8a49a3a7d.jpg, 16, 6, 1299, 33, 1300, 931, 11, 916
ROU_I3_058dfa30-ce2a-4fd7-bd89-76c5fd7dad60-c5259b8a-db6a-4d60-bef1-4a8680540130.jpg, 79, 12, 1354, 14, 1374, 916, 75, 920
GBR_RB49_3b0ba02c-9165-4d8b-8d3a-dae231911428-55867f27-0e11-4846-b4b5-1094e8905608.jpg, 34, -11, 1408, -10, 1427, 858, 22, 866
GBR_P7_8fa34ef2-2e86-4300-8b40-3ff0f9c1c96c-a65eea6d-9f36-4f39-ae91-26689b7e2d65.jpg, -8, 39, 1289, -2, 1291, 870, 59, 907
IRL_P7_e1155f13-3a51-40d4-a704-5d73f05a6b60-614d009a-bfbd-454d-9927-9d5b9b8d3973.jpg, 21, 110, 1276, 120, 1196, 920, 86, 918
GBR_RB30_8e05830a-748e-4eb1-adc5-99058f932b83-0e45908c-15bc-4f37-b891-cc2a726b83ea.jpg, -123, -62, 1389, -83, 1403, 869, -103, 909
GBR_P17_6df47d7e-308b-4f68-9a85-103802a44157-6693618a-7d15-4f42-9bc3-6525c9f07168.jpg, 72, 100, 1206, 51, 1335, 865, -3, 899
HUN_P3_84a755c0-8c0b-44aa-a615-5b458cb8f8ca-155fcf38-7ded-4585-8de8-5f3acf5f50ae.jpg, 60, 74, 1320, -28, 1307, 900, 24, 898
GBR_RB30_71ab1afc-aa27-4921-a304-7015a00fe522-88d4bd67-1e6b-437f-856c-039292facd1c.jpg, -3, 2, 1304, -20, 1291, 808, -8, 836
GBR_P17_bae25fe5-bfaf-4d1f-8cd5-ef919fac223e-29053e26-b480-40da-913c-47640308d0c5.jpg, 27, 24, 1242, 52, 1271, 880, -22, 872
GBR_RB30_2a88930b-c94a-4b66-b426-3a7297f56676-b1fad709-adb7-4e67-9f7e-237c26232561.jpg, -13, -62, 1495, -70, 1477, 819, 45, 1044
GBR_RB30_533962ae-5e0f-44ed-809e-c71efaab1ce5-7f600dce-2369-4310-9863-daf30c16dc33.jpg, -16, 4, 1375, 4, 1395, 875, -19, 888
GBR_RB49_594f9dc7-8edd-4b48-9be0-ad7d875e34ef-c18ed55f-0bad-418c-a671-d479a40f3e0f.jpg, 36, 33, 1466, 4, 1481, 894, 75, 910
CYP_P5_c9b4b620-9179-4093-8703-50d937a86059-10af42ba-680a-41f6-9041-0fc0df8d7a6e.jpg, 32, 4, 1295, -6, 1354, 878, 6, 913
GBR_P7_a5b3b092-10ed-4051-9bf6-d4fa9153a161-70b3d2fa-d78b-46eb-af51-77211af56eaa.jpg, 42, 28, 1258, 65, 1294, 885, -2, 912
PRT_I5_279734b1-f506-4989-af34-a9491c531d0e-8412152e-d892-4134-a3f7-da0f70375fe0.jpg, -32, 71, 880, 70, 876, 646, -34, 647
CZE_I6_ed938fa7-8062-4a01-af25-4a1af12fe43f-2f550f43-83dc-4d5c-bb65-ae2058c2367b.jpg, -21, 130, 873, 111, 881, 750, -25, 742
GBR_RB30_8b2ab698-33a8-4e48-9931-be7b37f137d2-56610902-8489-4517-b078-f9c7c0575053.jpg, 43, 31, 1378, 24, 1372, 872, 58, 857
GBR_P17_b1c38aeb-fb1c-449f-a149-3ec375a92ff2-dd4a7461-3d59-4289-b045-06ee7b11a40b.jpg, -14, -1, 1297, 10, 1289, 904, 6, 901
ESP_RB2_e2495939-7c16-41e6-9db2-97fbb85696ba-3b0e30d3-4681-4feb-b359-92325814cd8e.jpg, 31, 42, 1209, 46, 1260, 797, -42, 785
GBR_RB30_59624035-509c-415c-86f2-4557d8c6c12a-3087c859-16ea-4e8f-9c0b-39c440f5800a.jpg, 55, 72, 1273, 69, 1285, 839, 52, 846
GBR_RB45_863f0099-98b4-4569-a491-01e9f1ff64ac-c1a87557-1a0c-4a8e-bc43-63fae8e5b910.jpg, 25, 40, 843, 57, 829, 571, 21, 559
GBR_RB30_7d8b934c-2ca9-4045-87c7-4e077943d56f-cbef61fe-ae62-4b55-8cb5-221d8f636b27.jpg, 51, 101, 1200, 100, 1236, 826, 41, 857
GBR_RB30_da5a432e-be8e-458f-b902-0ffd08a97c33-efd998c1-8c74-4852-a70b-41b0062e9523.jpg, -63, 24, 1282, 55, 1301, 928, -109, 894
GBR_RB45_3eca5105-f62f-4f59-b040-704d4e2795f6-4a3a52f4-eea5-4a39-b6db-a5d9f3f01264.jpg, 8, 55, 1364, 30, 1439, 894, -10, 919
GBR_P17_eae0b730-4dac-43ae-a4a8-0d345670a64a-442936ab-6dcd-4d10-80da-ac846b8e10da.jpg, -17, 58, 1200, 45, 1244, 909, -44, 911
GBR_P7_68d4771f-5395-4e1e-ab0d-898903bfdc78-89af2ba3-80e6-4e9f-b45a-9a620d54effd.jpg, 59, 65, 1286, 106, 1256, 957, 14, 894
GBR_RB42_9421214f-038d-407c-8ef2-a6543d525e26-6abe0421-b462-4adb-bbaa-95ad79482292.jpg, 20, 14, 1386, 42, 1401, 900, -6, 914
GBR_RB45_9e36362f-f82e-4df7-b156-302269c73d2d-7c8dec5a-fbc6-4768-aacd-45ef884a2b32.jpg, -21, -1, 1385, 14, 1398, 892, -43, 889
GBR_RB30_27a00f2f-dbfa-4079-ab5d-1a9f01e18929-001eeee4-ff80-4a57-8c5c-a6e6bcc54b94.jpg, 75, 39, 1484, 25, 1504, 932, 55, 950
FRA_P3_fa7f4e28-6130-4bbb-9a4c-caaa1f2cec64-8906b026-5c3a-45c7-b6a5-b1199a055d22.jpg, 21, 53, 1178, 96, 1179, 894, 19, 892
IRL_P9_ca523285-754f-436b-aa4a-b4367299084e-97463501-5ed9-4fe8-8d0a-02873a44084c.jpg, 8, -14, 1242, 24, 1300, 907, -31, 914
CZE_P5_071348c0-f534-49fe-8100-c3a7ef0234db-ed2ddacb-7856-4c40-937e-70ebfc6c1aa8.jpg, 24, 25, 1292, 54, 1285, 928, 8, 912
GBR_RB30_8a561f5f-9f9a-4bbf-9aee-e3af6900299c-6d0ac2da-d4be-4d07-869e-69168e31ebf9.jpg, 11, 34, 1404, 32, 1420, 920, -7, 916
GBR_RB42_207fe872-2a8a-45f4-a966-1d93224484f1-879293e5-d715-446b-ac22-9b429f070dd9.jpg, 93, 39, 1416, 11, 1528, 864, 24, 903
CZE_RB2_f78a4895-9c62-49ce-b102-f32da814013f-9d66542b-d8bf-48f0-aba6-945bcce8eaa4.jpg, -8, -5, 1449, 8, 1419, 919, -11, 902
IRL_P7_d6490040-74e4-4909-9c5e-a73ffbd8f5c9-8ae4b117-2b1b-42cc-a5d1-1b25a1afc92d.jpg, -9, 20, 1288, 13, 1265, 909, 16, 938
GBR_RB42_3065840c-9ac6-4018-a524-6aed86054a98-209283c7-f4cd-4fe3-9cfc-f1580693031c.jpg, 4, 54, 1363, 31, 1382, 893, 14, 906
GBR_RB49_e4df55e6-e086-4012-9d0f-85265d07adb1-9b0522ad-7e5f-4e48-a54b-c813cad42882.jpg, 126, 107, 1173, 110, 1216, 784, 107, 802
IRL_P7_67df1346-91be-4af9-b739-b8d96d895c49-157f921a-24cf-44cc-b97a-b64b490c909b.jpg, 11, 76, 1243, 92, 1243, 919, 32, 945
GBR_RB45_d78d4187-a77b-4d95-aa87-00b339ffafd1-62415f6e-0d42-4a93-9f9c-9555ceb9275d.jpg, 4, 20, 1396, 19, 1418, 897, 2, 920
GBR_RB42_abdd4527-0ac3-4be0-82ef-5f681237e214-2104bd2c-f4e7-4539-849b-1e3c2520a001.jpg, 11, 29, 1282, 66, 1245, 845, 3, 837
IRL_I1_f55efc45-c217-45ca-ad12-5ef20d2c2183-0bace649-abd7-4342-959a-f65ca09a398f.jpg, 16, 53, 1270, 44, 1301, 857, -5, 855
GBR_RB30_8f1982ec-0e6e-4176-af6a-795f3da06da3-ffe72b44-c21a-4626-b650-a8b657a0664c.jpg, 45, 44, 1418, 40, 1382, 877, 72, 880
GBR_RB45_9e17ae4c-1192-43bf-b5f7-39820798f51d-8ff70e33-3299-4225-b3e5-4028fe740bd6.jpg, -27, 16, 1382, 50, 1457, 931, -67, 973
USA_P8_b4484d2b-b2bb-4119-b45c-7f0bafb29ab4-28f30aa4-d2ca-42fc-ac5d-830e57a15117.jpg, -4, 25, 1256, 23, 1229, 877, 9, 860
GBR_RB42_24dc6dfe-0ad3-46ca-ba09-6b55efcb1d1e-fb443699-563f-4e3c-93bc-7b711fbc342b.jpg, 143, 147, 1232, 200, 1202, 870, 107, 843
NLD_P6_82a48038-094d-4214-bf4c-5d84404ceeaa-59a8bb43-2f26-4fab-a86b-a1beae3f8681.jpg, 47, 72, 1201, 43, 1288, 898, -3, 918
GBR_P17_369a469a-5ac2-48e2-9334-5831a3ce7752-0bb58ef3-b80f-46fa-9ebf-76e3b8b7e344.jpg, -9, 23, 1277, 31, 1317, 924, -1, 918
GBR_RB30_4a8ec1f3-fae2-4aac-9155-382d678e6c5e-ef85f0ee-85cc-4fed-9e09-da1774831502.jpg, -21, 65, 1322, 64, 1366, 917, -51, 916
GBR_RB45_a80523b5-4970-4ca2-872b-b2c46a56f9ab-002308c7-2731-40c2-81d2-907a0493ab60.jpg, 19, 0, 1385, -13, 1415, 853, 4, 871
GBR_RB45_57bab8bc-2e85-4d3f-a515-64a1167bc418-394a7dda-8899-4efd-8aca-78ccb8e7eeda.jpg, 7, 52, 1358, 46, 1359, 882, 32, 910
GBR_RB45_d7f16d75-f75f-433b-821a-8d50ed66a350-d58796d8-f152-4989-bed4-ad44e102bec7.jpg, -34, -3, 1379, 6, 1369, 873, -23, 875
GBR_P17_0b84b501-05bb-4167-a973-8282474b9034-5bec7a84-ee22-4fa1-b374-66b3e4ea3aaa.jpg, 35, 62, 1231, 74, 1258, 882, 48, 872
GBR_RB45_372135a6-bf8b-4030-a421-5a7f3d232675-b919731b-3dd5-4c61-877c-677031cfab8d.jpg, 36, 28, 1371, 44, 1419, 884, 1, 939
GBR_RB45_de5e722a-ad9f-48b4-a29f-604c0280e4b2-c4a3f88b-0b5d-4bf3-87e6-447bfb85cee5.jpg, 63, -13, 1396, 45, 1442, 885, 19, 893
GBR_RB30_76ec46cd-3bae-4b32-9994-2b463ba2dc68-90d59197-b0f1-455e-8ac3-0ffc5905581d.jpg, -37, 10, 1343, 13, 1330, 879, -48, 882
GBR_RB46_baa139f3-0b78-4e33-a888-7d506936b488-3dfae74b-f0bd-483f-a2c2-46944d3702e9.jpg, 14, 52, 968, 46, 978, 668, 1, 671
GBR_RB42_e24a244c-e212-48b0-b95c-6d1b44ba9450-07c71d2f-5b5c-446e-81ed-379a920ac29d.jpg, 14, 17, 1417, 13, 1425, 877, 21, 919
GBR_RB45_aed8e28d-a536-4061-9706-0ffed58e929b-c1958dc2-df0f-4ffb-8ce0-9ee3ce156897.jpg, -37, 11, 1255, 30, 1232, 836, -49, 819
GBR_RB42_fc96e379-7660-42b4-87ed-aedd2192331f-6779afdf-a308-46e1-9d56-085ad0603797.jpg, -62, -102, 1453, -42, 1509, 920, -101, 972
GBR_RB30_a2de38b7-50b6-4f37-8ac4-fd8c0e8543b4-e0e5f945-cd7d-423d-8ba3-2a541cff887b.jpg, -12, 0, 1345, -2, 1379, 844, -12, 876
GBR_RB45_11d2c4fa-a70a-4831-9041-f43ea0afe8f0-6e0b0293-e80f-4c18-86d4-a1a65d03b9a1.jpg, 20, 32, 1374, 66, 1384, 919, -19, 910
GBR_RB45_1af74393-ef40-493d-a978-65189e203743-2eff0268-48f6-4eac-b77d-7a910721f430.jpg, -71, 21, 1388, -2, 1401, 932, -69, 925
GBR_RB42_260855fe-d0e9-4d21-9a1d-6af3fe45bb39-36d449ce-31e3-442f-8f8b-f125434ed540.jpg, 17, 41, 1291, 82, 1286, 855, 15, 873
GBR_RB30_49bc5e98-b624-4387-b68b-16ee590579e5-5ae14d9c-1892-435a-a422-d9b68eff57cf.jpg, 27, 6, 1372, 18, 1451, 857, 14, 920
GBR_RB45_10f43b67-70e5-4ebc-bdac-b9376ff7a28a-7a34bfdb-3b7f-439f-8cec-7a1a8875e92c.jpg, 122, 68, 1330, 66, 1391, 826, 102, 865
GBR_RB49_414d284e-a7db-48ae-aba3-56b2d6b0bfcf-9a49f6e5-f49b-416b-a613-c4f318403e19.jpg, -31, 7, 1317, 11, 1373, 877, -86, 893
CAN_RB1_4c96ad2d-0f68-48c2-8285-fcfc25a38d39-b1a06fc4-9480-41ce-8628-8ca599a33cb7.jpg, 91, -16, 1396, -36, 1461, 779, 72, 819
POL_P4_2ba97a06-4e50-43e6-bf53-73bce79ba71e-b11a4b3d-1a48-4fa4-8aec-41eba7839401.jpg, 1, -3, 1248, 41, 1345, 887, -19, 892
GBR_P17_e68042b8-08e2-404c-9172-e02c723d9ef7-95fd8d24-0f2e-4b94-b90d-7bdf534b6f6c.jpg, 24, 103, 1164, 116, 1270, 906, -9, 939
GBR_RB45_021e0ef1-c9d1-4728-af36-4e81d34983e1-03217b59-9a99-4867-b782-92158a8e4918.jpg, 40, 39, 1368, 11, 1358, 866, 52, 848
GBR_P3_c8203158-7ccb-460d-808f-cefaea292cc7-5874a929-1432-4dc1-b0d5-5325e63f4d93.jpg, 0, 11, 1274, 19, 1235, 870, 22, 867
MKD_P2_a1c23505-dddf-4590-aaae-fd64ba963176-bfad7701-1b7e-4733-8895-f23335477e93.jpg, 18, 39, 1195, 64, 1232, 873, -28, 865
NLD_P7_72012847-7a40-4954-b4f2-b9b82126ca12-62038173-5299-470b-b6b2-f8a3ba7221c3.jpg, 37, 52, 1134, 61, 1150, 836, 20, 853
GBR_RB45_7a43bf22-fa73-475b-a72f-fbf4959fdb77-f2af9a94-05b8-47af-aa7d-d00f8f4bf770.jpg, 62, 96, 1260, 100, 1274, 853, 54, 856
GBR_RB30_971f718e-f57b-4837-a7b7-a7a780e50421-c3d5d5a3-9bb2-45bc-aa19-ef59643b0b8e.jpg, 13, 10, 1424, -7, 1470, 891, -37, 933
GBR_RB45_cc401c1e-5e1e-482d-8de9-ddf212469b2f-3a5301e1-771b-4f7f-bf0a-6a6dd11f6ccd.jpg, -34, 15, 1316, 2, 1355, 872, -32, 881
IRL_RB7_8f79c50b-4b90-4f99-ba04-c9538d7375f5-9f32b9e5-69a8-44a5-b650-e8c81dfacf6d.jpg, -67, 8, 1320, 3, 1360, 876, -75, 903
GBR_RB30_f5eab22d-200d-4174-9d1d-7a3a2c0b2a10-6bc3acf7-2cc6-4dd2-bd2c-7fac1a524c18.jpg, 169, 219, 1173, 34, 1292, 662, 290, 857
ESP_RB2_7932535c-90a5-4d78-8118-e5a47876ee76-8353efb2-a3cf-4268-a1f2-7ef56741751f.jpg, 13, 50, 1356, 32, 1413, 898, 3, 912
GBR_RB45_0fecd324-3fde-4366-a8af-7eeb2a241dc2-848cfeb6-badd-47aa-a6b5-6b3402ecac09.jpg, 46, 21, 1417, 28, 1405, 900, 63, 866
FRA_P3_64c9dddd-fc76-4de8-a30b-d5e7aab66542-a3977eb0-8144-4c97-9dc0-c5417faf6e07.jpg, -28, 78, 1255, 69, 1285, 921, -24, 933
GBR_P17_1d2ab919-2d33-460e-b230-7e9761bbefd4-7949526f-a514-43d4-903d-01bca597fc00.jpg, -57, 16, 1354, 11, 1297, 945, -18, 937
GBR_RB45_d2dd35ed-cf5b-4892-90e9-05196fbaa288-10d7a07a-8ca1-4917-8f50-92e49371d6de.jpg, -6, 3, 1391, -10, 1434, 892, -35, 925
GBR_RB49_5093c390-3857-40b9-bc99-3ad00ebc0e9e-94b48d8c-f90d-4e94-9ded-4d77435ca21d.jpg, -32, 0, 1419, 35, 1390, 906, -22, 942
GBR_RB45_95e50b6e-fdae-4cac-8463-2d48a4c06c30-32f39636-a579-4bbe-af7a-c17035dc37d5.jpg, 96, 162, 1076, 182, 1068, 793, 89, 781
GBR_P17_77bc30c1-4a20-43c2-971f-e8f4524987b6-058052ca-78c5-49b9-af39-7a99fd5facb9.jpg, 67, 51, 1266, 33, 1314, 897, -15, 883
GBR_RB42_7f662215-62f1-465b-9e1e-7a3772b75816-d0c420d7-0110-420b-9811-55874190009c.jpg, -28, 35, 1363, 32, 1390, 905, -26, 928
GBR_RB30_8e78f2c2-83b9-4fbd-af29-ff96fef93181-f1982616-27a2-45be-a8bd-0286a82495c6.jpg, -39, 11, 1367, 30, 1359, 886, -43, 898
NLD_P6_b5562274-992b-43e8-9d1f-b2253d2cfb9b-0d795913-650c-4d54-a94b-601dddc16931.jpg, 45, -29, 1233, -34, 1281, 806, 15, 842
GBR_P7_bb6f8f3e-431b-4afd-8388-ebc5f594804f-c16a3ec1-bde2-47ff-8f2d-df4ff0f748bd.jpg, 91, 17, 1252, 22, 1341, 826, 22, 828
GBR_P7_f5e1a94c-7257-45b6-9788-ffd6ffbda416-d9bc18dd-d8d1-43cd-b9f0-9cfa85281aa4.jpg, 74, 132, 1190, 130, 1268, 897, 51, 939
GBR_RB45_84dd19ca-c351-4a21-9869-3e3e8260e84f-589e9883-0cc6-4183-8eec-c4d1b6f9de25.jpg, 11, 25, 1467, -49, 1569, 859, 4, 932
ESP_RB2_0562793f-9be7-4c1e-b522-1e83ce3ab7d3-9dd0604e-ef88-44ee-ad31-eba3eed5c908.jpg, 79, 31, 1393, 30, 1402, 868, 55, 871
NZL_P5_3df2381d-0f5a-4916-9fbd-137ab0adc183-05f1446b-e328-4bac-91db-91b309015f7f.jpg, 70, 177, 1019, 201, 1061, 826, 57, 853
IRL_P7_96fc26c7-a66b-4731-bc51-60345091e7a3-b957e910-45d7-41d3-886b-514f6a08bce9.jpg, 24, 48, 1280, 10, 1272, 889, 63, 919
MKD_B4_7f98f9af-287d-44e5-b8d7-55f9db24fa39-de55a863-7b88-4d86-98fb-11eb9fcee78e.jpg, 14, 70, 1287, 89, 1313, 898, -13, 907
GBR_RB30_21117ff9-f156-4f90-b249-45f85bf8ad26-62af39d7-7a29-4b9c-b82b-76e88f1c5c20.jpg, 34, -29, 1440, 46, 1427, 931, -5, 918
GBR_P7_ee78fdc9-f47e-4f83-abc9-99ee5d454a27-57b7d83b-d5df-4e8e-a2e2-e3e67dd73b99.jpg, 123, 133, 1256, 142, 1288, 928, 86, 950
GBR_RB49_d97083bc-b5e8-4573-a24c-1a4f18bef4af-a7a0e19e-15df-48c8-9b7a-ab6b93301ed6.jpg, 63, 41, 1363, 35, 1363, 876, 49, 852
GBR_RB45_6a7d66e8-f522-4963-bffc-0bfb5a3f9adb-5a1c689a-dc06-4343-b317-9cac1c01209c.jpg, 32, 37, 1431, -2, 1471, 925, 14, 919
PRT_I5_04936e64-3d1e-4582-b233-0d34d84e8c7e-44a94bac-6b9a-4736-b5ac-74b9bd642f39.jpg, -55, 0, 1298, 60, 1354, 896, -68, 938
GBR_RB30_05290f84-6dec-4fcb-9c88-adbc3908e035-473a6807-23bf-4243-80a0-f9f789725844.jpg, 120, 79, 1371, 59, 1404, 852, 115, 882
GBR_RB32_43496170-77b9-4ea3-8484-aaa3f9e0c2b8-76dca9e6-aeee-424a-b51d-b01e734ee927.jpg, -13, -23, 1438, -5, 1437, 917, -45, 866
GBR_RB47_458ce86d-3502-4593-9548-d5724ab6e87f-f5d0abaf-f8dd-44e0-81a8-3cc63959f4b8.jpg, 54, 125, 1229, 134, 1224, 884, 41, 864
GBR_P17_aaa07579-9e5b-41e7-992d-a5d3839c527d-ea32d519-702f-4876-a9a7-5e381d5098dc.jpg, -48, -1, 1282, 3, 1343, 893, -34, 957
GBR_RB30_37ffa567-a79d-4d65-b524-2c6e44978ee3-51ad28c3-c47c-4a6d-b854-132e5acd212f.jpg, 35, 40, 1430, 24, 1439, 919, 36, 918
GBR_P7_df7a2bf1-e64d-4317-9e98-565c6ff42c07-912d46c9-4eb6-4c1b-a525-e8d7c939a073.jpg, 31, 74, 1211, 110, 1225, 921, 10, 910
IRL_P7_71e718ad-3a36-4f7d-8c1e-870417129115-40a20315-70a0-46f4-a2c0-bea5fcc2827c.jpg, 103, 73, 1223, 57, 1356, 857, 68, 916
GBR_RB42_25f7cfc8-bd09-40df-ab45-4e0197b30503-bae4e210-358e-46a8-9b8a-24a66abf737e.jpg, -4, -6, 1416, 3, 1438, 897, -9, 921
GBR_RB30_ff413cf5-e0e8-4016-afb4-05ef0ac6f30a-96dcc059-3dbc-46ef-98b1-b0d5126f88e0.jpg, 24, 42, 1445, -12, 1447, 892, 43, 913
ESP_RB2_eef24686-9c82-472b-a167-a2b4c7744e46-af7cccb1-1b61-4696-9427-15880cc19b1f.jpg, 17, 152, 854, 153, 859, 684, 7, 694
GBR_RB30_de8246d9-3057-4915-8d20-54a7fa135a68-551b62a3-d070-4bbf-9c86-66c36ad7cad1.jpg, 17, 27, 1326, 62, 1290, 889, -6, 843
GBR_RB50_90613dda-cb25-44cc-8f85-3732c2a55616-11ae2314-bc0e-4c97-ae19-abc97f2cc258.jpg, 4, 3, 1408, 10, 1410, 892, -10, 894
SNG_P6_d1478597-0592-4b72-b351-6ecfeb888c59-0358924d-1c29-4193-be14-3e2636be2798.jpg, 75, -5, 1272, 13, 1292, 876, -24, 858
GBR_RB42_b4156631-1ce6-40b5-8f65-0608d0d18674-93b7c14b-04bd-4c3d-8612-4cc3b011e459.jpg, 17, -6, 1413, 17, 1413, 886, 18, 891
GBR_P17_0551a933-e970-4576-8778-588164ec217a-f1734de3-140b-4347-9f49-10af64d3c077.jpg, 7, 6, 1282, 13, 1303, 894, -13, 894
GBR_RB44_cacdbba6-8170-423f-aa1d-57f277660f4a-06857677-1a16-4bdc-a899-224dfa16d77e.jpg, -57, 42, 1369, 51, 1365, 937, -64, 939
GBR_P7_7b4b07a2-25b0-4632-8be9-027b3e2eafe0-b1b75dfb-6ff2-4488-8008-bba27bbda314.jpg, 48, 102, 1162, 79, 1176, 873, 15, 852
GBR_RB49_2d80a31f-a9f9-476d-a555-d3fd46155260-9a759ce0-6764-473c-a519-cbcf66c4f5ea.jpg, 27, 52, 1369, 64, 1385, 905, 6, 911
GBR_RB45_6a5c1ab7-be7f-4819-9670-13028ce41478-702337e8-2a1d-4474-80d7-901aceb14695.jpg, 49, 14, 1404, 31, 1415, 892, 34, 896
